,0,1,2,3,4,5
,,,,,,
1018,5,0.454545455,fri_c4_1000_25,fri_c2_500_10,592,627
,,,,,,
1019,7,0.636363636,fri_c4_1000_25,fri_c3_1000_5,592,628
,,,,,,
1020,8,0.727272727,fri_c4_1000_25,fri_c1_100_25,592,629
,,,,,,
1021,6,0.545454545,fri_c4_1000_25,fri_c2_100_50,592,630
,,,,,,
1022,4,0.4,fri_c4_1000_25,fri_c1_500_5,592,631
,,,,,,
1023,4,0.363636364,fri_c4_1000_25,fri_c3_250_50,592,632
,,,,,,
1024,6,0.545454545,fri_c4_1000_25,fri_c0_500_25,592,633
,,,,,,
1025,6,0.6,fri_c4_1000_25,fri_c2_100_10,592,634
,,,,,,
1026,6,0.545454545,fri_c4_1000_25,fri_c0_250_10,592,635
,,,,,,
1027,6,0.545454545,fri_c4_1000_25,fri_c1_100_50,592,636
,,,,,,
1028,4,0.4,fri_c4_1000_25,fri_c1_500_50,592,637
,,,,,,
1029,4,0.363636364,fri_c4_1000_25,fri_c2_250_50,592,638
,,,,,,
1030,8,0.727272727,fri_c4_1000_25,fri_c3_100_25,592,639
,,,,,,
1031,9,0.9,fri_c4_1000_25,fri_c4_100_10,592,640
,,,,,,
1032,5,0.454545455,fri_c4_1000_25,fri_c1_500_10,592,641
,,,,,,
1033,9,0.818181818,fri_c4_1000_25,fri_c4_100_50,592,642
,,,,,,
1034,6,0.545454545,fri_c4_1000_25,fri_c2_500_25,592,643
,,,,,,
1035,7,0.7,fri_c4_1000_25,fri_c4_250_25,592,644
,,,,,,
1036,4,0.4,fri_c4_1000_25,fri_c3_500_50,592,645
,,,,,,
1037,5,0.454545455,fri_c4_1000_25,fri_c3_500_10,592,646
,,,,,,
1038,5,0.454545455,fri_c4_1000_25,fri_c1_250_10,592,647
,,,,,,
1039,4,0.363636364,fri_c4_1000_25,fri_c1_250_50,592,648
,,,,,,
1040,4,0.444444444,fri_c4_1000_25,fri_c0_500_5,592,649
,,,,,,
1041,4,0.444444444,fri_c4_1000_25,fri_c0_500_50,592,650
,,,,,,
1042,8,0.727272727,fri_c4_1000_25,fri_c0_100_25,592,651
,,,,,,
1043,5,0.555555556,fri_c4_1000_25,fri_c0_250_25,592,653
,,,,,,
1044,5,0.454545455,fri_c4_1000_25,fri_c0_500_10,592,654
,,,,,,
1045,8,0.727272727,fri_c4_1000_25,fri_c2_100_25,592,655
,,,,,,
1046,5,0.454545455,fri_c4_1000_25,fri_c2_250_10,592,657
,,,,,,
1047,5,0.5,fri_c4_1000_25,fri_c3_250_25,592,658
,,,,,,
1048,8,0.8,fri_c1_1000_10,fri_c0_1000_10,593,595
,,,,,,
1049,3,0.3,fri_c1_1000_10,fri_c2_250_5,593,596
,,,,,,
1050,4,0.4,fri_c1_1000_10,fri_c2_500_5,593,597
,,,,,,
1051,8,0.666666667,fri_c1_1000_10,fri_c0_1000_25,593,598
,,,,,,
1052,7,0.636363636,fri_c1_1000_10,fri_c2_1000_5,593,599
,,,,,,
1053,7,0.636363636,fri_c1_1000_10,fri_c0_100_50,593,600
,,,,,,
1054,5,0.5,fri_c1_1000_10,fri_c1_250_5,593,601
,,,,,,
1055,5,0.454545455,fri_c1_1000_10,fri_c3_250_10,593,602
,,,,,,
1056,3,0.272727273,fri_c1_1000_10,fri_c0_250_50,593,603
,,,,,,
1057,6,0.545454545,fri_c1_1000_10,fri_c4_500_10,593,604
,,,,,,
1058,3,0.3,fri_c1_1000_10,fri_c2_250_25,593,605
,,,,,,
1059,8,0.727272727,fri_c1_1000_10,fri_c2_1000_10,593,606
,,,,,,
1060,7,0.583333333,fri_c1_1000_10,fri_c4_1000_50,593,607
,,,,,,
1061,8,0.727272727,fri_c1_1000_10,fri_c3_1000_10,593,608
,,,,,,
1062,8,0.727272727,fri_c1_1000_10,fri_c0_1000_5,593,609
,,,,,,
1063,10,0.909090909,fri_c1_1000_10,fri_c1_1000_5,593,612
,,,,,,
1064,3,0.3,fri_c1_1000_10,fri_c3_250_5,593,613
,,,,,,
1065,5,0.5,fri_c1_1000_10,fri_c1_250_25,593,614
,,,,,,
1066,5,0.454545455,fri_c1_1000_10,fri_c4_250_10,593,615
,,,,,,
1067,4,0.4,fri_c1_1000_10,fri_c4_500_50,593,616
,,,,,,
1068,4,0.4,fri_c1_1000_10,fri_c3_500_5,593,617
,,,,,,
1069,7,0.583333333,fri_c1_1000_10,fri_c3_1000_50,593,618
,,,,,,
1070,3,0.272727273,fri_c1_1000_10,fri_c4_250_50,593,619
,,,,,,
1071,10,0.833333333,fri_c1_1000_10,fri_c1_1000_25,593,620
,,,,,,
1072,7,0.777777778,fri_c1_1000_10,fri_c0_100_10,593,621
,,,,,,
1073,7,0.583333333,fri_c1_1000_10,fri_c2_1000_50,593,622
,,,,,,
1074,8,0.727272727,fri_c1_1000_10,fri_c4_1000_10,593,623
,,,,,,
1075,6,0.545454545,fri_c1_1000_10,fri_c4_100_25,593,625
,,,,,,
1076,4,0.4,fri_c1_1000_10,fri_c2_500_50,593,626
,,,,,,
1077,6,0.545454545,fri_c1_1000_10,fri_c2_500_10,593,627
,,,,,,
1078,7,0.636363636,fri_c1_1000_10,fri_c3_1000_5,593,628
,,,,,,
1079,9,0.818181818,fri_c1_1000_10,fri_c1_100_25,593,629
,,,,,,
1080,6,0.545454545,fri_c1_1000_10,fri_c2_100_50,593,630
,,,,,,
1081,6,0.6,fri_c1_1000_10,fri_c1_500_5,593,631
,,,,,,
1082,3,0.272727273,fri_c1_1000_10,fri_c3_250_50,593,632
,,,,,,
1083,4,0.363636364,fri_c1_1000_10,fri_c0_500_25,593,633
,,,,,,
1084,7,0.7,fri_c1_1000_10,fri_c2_100_10,593,634
,,,,,,
1085,5,0.454545455,fri_c1_1000_10,fri_c0_250_10,593,635
,,,,,,
1086,9,0.818181818,fri_c1_1000_10,fri_c1_100_50,593,636
,,,,,,
1087,6,0.6,fri_c1_1000_10,fri_c1_500_50,593,637
,,,,,,
1088,3,0.272727273,fri_c1_1000_10,fri_c2_250_50,593,638
,,,,,,
1089,6,0.545454545,fri_c1_1000_10,fri_c3_100_25,593,639
,,,,,,
1090,7,0.7,fri_c1_1000_10,fri_c4_100_10,593,640
,,,,,,
1091,8,0.727272727,fri_c1_1000_10,fri_c1_500_10,593,641
,,,,,,
1092,6,0.545454545,fri_c1_1000_10,fri_c4_100_50,593,642
,,,,,,
1093,4,0.363636364,fri_c1_1000_10,fri_c2_500_25,593,643
,,,,,,
1094,3,0.3,fri_c1_1000_10,fri_c4_250_25,593,644
,,,,,,
1095,4,0.4,fri_c1_1000_10,fri_c3_500_50,593,645
,,,,,,
1096,6,0.545454545,fri_c1_1000_10,fri_c3_500_10,593,646
,,,,,,
1097,7,0.636363636,fri_c1_1000_10,fri_c1_250_10,593,647
,,,,,,
1098,5,0.454545455,fri_c1_1000_10,fri_c1_250_50,593,648
,,,,,,
1099,4,0.444444444,fri_c1_1000_10,fri_c0_500_5,593,649
,,,,,,
1100,4,0.444444444,fri_c1_1000_10,fri_c0_500_50,593,650
,,,,,,
1101,7,0.636363636,fri_c1_1000_10,fri_c0_100_25,593,651
,,,,,,
1102,3,0.333333333,fri_c1_1000_10,fri_c0_250_25,593,653
,,,,,,
1103,6,0.545454545,fri_c1_1000_10,fri_c0_500_10,593,654
,,,,,,
1104,6,0.545454545,fri_c1_1000_10,fri_c2_100_25,593,655
,,,,,,
1105,5,0.454545455,fri_c1_1000_10,fri_c2_250_10,593,657
,,,,,,
1106,3,0.3,fri_c1_1000_10,fri_c3_250_25,593,658
,,,,,,
1107,3,0.3,fri_c0_1000_10,fri_c2_250_5,595,596
,,,,,,
1108,4,0.4,fri_c0_1000_10,fri_c2_500_5,595,597
,,,,,,
1109,10,0.833333333,fri_c0_1000_10,fri_c0_1000_25,595,598
,,,,,,
1110,7,0.636363636,fri_c0_1000_10,fri_c2_1000_5,595,599
,,,,,,
1111,9,0.818181818,fri_c0_1000_10,fri_c0_100_50,595,600
,,,,,,
1112,3,0.3,fri_c0_1000_10,fri_c1_250_5,595,601
,,,,,,
1113,5,0.454545455,fri_c0_1000_10,fri_c3_250_10,595,602
,,,,,,
1114,5,0.454545455,fri_c0_1000_10,fri_c0_250_50,595,603
,,,,,,
1115,6,0.545454545,fri_c0_1000_10,fri_c4_500_10,595,604
,,,,,,
1116,3,0.3,fri_c0_1000_10,fri_c2_250_25,595,605
,,,,,,
1117,8,0.727272727,fri_c0_1000_10,fri_c2_1000_10,595,606
,,,,,,
1118,7,0.583333333,fri_c0_1000_10,fri_c4_1000_50,595,607
,,,,,,
1119,8,0.727272727,fri_c0_1000_10,fri_c3_1000_10,595,608
,,,,,,
1120,10,0.909090909,fri_c0_1000_10,fri_c0_1000_5,595,609
,,,,,,
1121,7,0.636363636,fri_c0_1000_10,fri_c1_1000_5,595,612
,,,,,,
1122,3,0.3,fri_c0_1000_10,fri_c3_250_5,595,613
,,,,,,
1123,3,0.3,fri_c0_1000_10,fri_c1_250_25,595,614
,,,,,,
1124,5,0.454545455,fri_c0_1000_10,fri_c4_250_10,595,615
,,,,,,
1125,4,0.4,fri_c0_1000_10,fri_c4_500_50,595,616
,,,,,,
1126,4,0.4,fri_c0_1000_10,fri_c3_500_5,595,617
,,,,,,
1127,7,0.583333333,fri_c0_1000_10,fri_c3_1000_50,595,618
,,,,,,
1128,3,0.272727273,fri_c0_1000_10,fri_c4_250_50,595,619
,,,,,,
1129,7,0.583333333,fri_c0_1000_10,fri_c1_1000_25,595,620
,,,,,,
1130,9,1,fri_c0_1000_10,fri_c0_100_10,595,621
,,,,,,
1131,7,0.583333333,fri_c0_1000_10,fri_c2_1000_50,595,622
,,,,,,
1132,8,0.727272727,fri_c0_1000_10,fri_c4_1000_10,595,623
,,,,,,
1133,6,0.545454545,fri_c0_1000_10,fri_c4_100_25,595,625
,,,,,,
1134,4,0.4,fri_c0_1000_10,fri_c2_500_50,595,626
,,,,,,
1135,6,0.545454545,fri_c0_1000_10,fri_c2_500_10,595,627
,,,,,,
1136,7,0.636363636,fri_c0_1000_10,fri_c3_1000_5,595,628
,,,,,,
1137,6,0.545454545,fri_c0_1000_10,fri_c1_100_25,595,629
,,,,,,
1138,6,0.545454545,fri_c0_1000_10,fri_c2_100_50,595,630
,,,,,,
1139,4,0.4,fri_c0_1000_10,fri_c1_500_5,595,631
,,,,,,
1140,3,0.272727273,fri_c0_1000_10,fri_c3_250_50,595,632
,,,,,,
1141,6,0.545454545,fri_c0_1000_10,fri_c0_500_25,595,633
,,,,,,
1142,7,0.7,fri_c0_1000_10,fri_c2_100_10,595,634
,,,,,,
1143,7,0.636363636,fri_c0_1000_10,fri_c0_250_10,595,635
,,,,,,
1144,6,0.545454545,fri_c0_1000_10,fri_c1_100_50,595,636
,,,,,,
1145,4,0.4,fri_c0_1000_10,fri_c1_500_50,595,637
,,,,,,
1146,3,0.272727273,fri_c0_1000_10,fri_c2_250_50,595,638
,,,,,,
1147,6,0.545454545,fri_c0_1000_10,fri_c3_100_25,595,639
,,,,,,
1148,7,0.7,fri_c0_1000_10,fri_c4_100_10,595,640
,,,,,,
1149,6,0.545454545,fri_c0_1000_10,fri_c1_500_10,595,641
,,,,,,
1150,6,0.545454545,fri_c0_1000_10,fri_c4_100_50,595,642
,,,,,,
1151,4,0.363636364,fri_c0_1000_10,fri_c2_500_25,595,643
,,,,,,
1152,3,0.3,fri_c0_1000_10,fri_c4_250_25,595,644
,,,,,,
1153,4,0.4,fri_c0_1000_10,fri_c3_500_50,595,645
,,,,,,
1154,6,0.545454545,fri_c0_1000_10,fri_c3_500_10,595,646
,,,,,,
1155,5,0.454545455,fri_c0_1000_10,fri_c1_250_10,595,647
,,,,,,
1156,3,0.272727273,fri_c0_1000_10,fri_c1_250_50,595,648
,,,,,,
1157,6,0.666666667,fri_c0_1000_10,fri_c0_500_5,595,649
,,,,,,
1158,6,0.666666667,fri_c0_1000_10,fri_c0_500_50,595,650
,,,,,,
1159,9,0.818181818,fri_c0_1000_10,fri_c0_100_25,595,651
,,,,,,
1160,5,0.555555556,fri_c0_1000_10,fri_c0_250_25,595,653
,,,,,,
1161,8,0.727272727,fri_c0_1000_10,fri_c0_500_10,595,654
,,,,,,
1162,6,0.545454545,fri_c0_1000_10,fri_c2_100_25,595,655
,,,,,,
1163,5,0.454545455,fri_c0_1000_10,fri_c2_250_10,595,657
,,,,,,
1164,3,0.3,fri_c0_1000_10,fri_c3_250_25,595,658
,,,,,,
1165,6,0.6,fri_c2_250_5,fri_c2_500_5,596,597
,,,,,,
1166,4,0.333333333,fri_c2_250_5,fri_c0_1000_25,596,598
,,,,,,
1167,6,0.545454545,fri_c2_250_5,fri_c2_1000_5,596,599
,,,,,,
1168,4,0.363636364,fri_c2_250_5,fri_c0_100_50,596,600
,,,,,,
1169,7,0.7,fri_c2_250_5,fri_c1_250_5,596,601
,,,,,,
1170,6,0.545454545,fri_c2_250_5,fri_c3_250_10,596,602
,,,,,,
1171,7,0.636363636,fri_c2_250_5,fri_c0_250_50,596,603
,,,,,,
1172,3,0.272727273,fri_c2_250_5,fri_c4_500_10,596,604
,,,,,,
1173,9,0.9,fri_c2_250_5,fri_c2_250_25,596,605
,,,,,,
1174,5,0.454545455,fri_c2_250_5,fri_c2_1000_10,596,606
,,,,,,
1175,4,0.333333333,fri_c2_250_5,fri_c4_1000_50,596,607
,,,,,,
1176,3,0.272727273,fri_c2_250_5,fri_c3_1000_10,596,608
,,,,,,
1177,4,0.363636364,fri_c2_250_5,fri_c0_1000_5,596,609
,,,,,,
1178,4,0.363636364,fri_c2_250_5,fri_c1_1000_5,596,612
,,,,,,
1179,7,0.7,fri_c2_250_5,fri_c3_250_5,596,613
,,,,,,
1180,6,0.6,fri_c2_250_5,fri_c1_250_25,596,614
,,,,,,
1181,6,0.545454545,fri_c2_250_5,fri_c4_250_10,596,615
,,,,,,
1182,4,0.4,fri_c2_250_5,fri_c4_500_50,596,616
,,,,,,
1183,4,0.4,fri_c2_250_5,fri_c3_500_5,596,617
,,,,,,
1184,4,0.333333333,fri_c2_250_5,fri_c3_1000_50,596,618
,,,,,,
1185,7,0.636363636,fri_c2_250_5,fri_c4_250_50,596,619
,,,,,,
1186,4,0.333333333,fri_c2_250_5,fri_c1_1000_25,596,620
,,,,,,
1187,3,0.333333333,fri_c2_250_5,fri_c0_100_10,596,621
,,,,,,
1188,6,0.5,fri_c2_250_5,fri_c2_1000_50,596,622
,,,,,,
1189,3,0.272727273,fri_c2_250_5,fri_c4_1000_10,596,623
,,,,,,
1190,4,0.363636364,fri_c2_250_5,fri_c4_100_25,596,625
,,,,,,
1191,6,0.6,fri_c2_250_5,fri_c2_500_50,596,626
,,,,,,
1192,5,0.454545455,fri_c2_250_5,fri_c2_500_10,596,627
,,,,,,
1193,4,0.363636364,fri_c2_250_5,fri_c3_1000_5,596,628
,,,,,,
1194,4,0.363636364,fri_c2_250_5,fri_c1_100_25,596,629
,,,,,,
1195,6,0.545454545,fri_c2_250_5,fri_c2_100_50,596,630
,,,,,,
1196,4,0.4,fri_c2_250_5,fri_c1_500_5,596,631
,,,,,,
1197,7,0.636363636,fri_c2_250_5,fri_c3_250_50,596,632
,,,,,,
1198,5,0.454545455,fri_c2_250_5,fri_c0_500_25,596,633
,,,,,,
1199,5,0.5,fri_c2_250_5,fri_c2_100_10,596,634
,,,,,,
1200,6,0.545454545,fri_c2_250_5,fri_c0_250_10,596,635
,,,,,,
1201,4,0.363636364,fri_c2_250_5,fri_c1_100_50,596,636
,,,,,,
1202,4,0.4,fri_c2_250_5,fri_c1_500_50,596,637
,,,,,,
1203,10,0.909090909,fri_c2_250_5,fri_c2_250_50,596,638
,,,,,,
1204,4,0.363636364,fri_c2_250_5,fri_c3_100_25,596,639
,,,,,,
1205,3,0.3,fri_c2_250_5,fri_c4_100_10,596,640
,,,,,,
1206,3,0.272727273,fri_c2_250_5,fri_c1_500_10,596,641
,,,,,,
1207,4,0.363636364,fri_c2_250_5,fri_c4_100_50,596,642
,,,,,,
1208,6,0.545454545,fri_c2_250_5,fri_c2_500_25,596,643
,,,,,,
1209,6,0.6,fri_c2_250_5,fri_c4_250_25,596,644
,,,,,,
1210,4,0.4,fri_c2_250_5,fri_c3_500_50,596,645
,,,,,,
1211,3,0.272727273,fri_c2_250_5,fri_c3_500_10,596,646
,,,,,,
1212,6,0.545454545,fri_c2_250_5,fri_c1_250_10,596,647
,,,,,,
1213,7,0.636363636,fri_c2_250_5,fri_c1_250_50,596,648
,,,,,,
1214,4,0.444444444,fri_c2_250_5,fri_c0_500_5,596,649
,,,,,,
1215,4,0.444444444,fri_c2_250_5,fri_c0_500_50,596,650
,,,,,,
1216,4,0.363636364,fri_c2_250_5,fri_c0_100_25,596,651
,,,,,,
1217,6,0.666666667,fri_c2_250_5,fri_c0_250_25,596,653
,,,,,,
1218,4,0.363636364,fri_c2_250_5,fri_c0_500_10,596,654
,,,,,,
1219,6,0.545454545,fri_c2_250_5,fri_c2_100_25,596,655
,,,,,,
1220,9,0.818181818,fri_c2_250_5,fri_c2_250_10,596,657
,,,,,,
1221,6,0.6,fri_c2_250_5,fri_c3_250_25,596,658
,,,,,,
1222,4,0.333333333,fri_c2_500_5,fri_c0_1000_25,597,598
,,,,,,
1223,7,0.636363636,fri_c2_500_5,fri_c2_1000_5,597,599
,,,,,,
1224,6,0.545454545,fri_c2_500_5,fri_c0_100_50,597,600
,,,,,,
1225,4,0.4,fri_c2_500_5,fri_c1_250_5,597,601
,,,,,,
1226,3,0.272727273,fri_c2_500_5,fri_c3_250_10,597,602
,,,,,,
1227,5,0.454545455,fri_c2_500_5,fri_c0_250_50,597,603
,,,,,,
1228,6,0.545454545,fri_c2_500_5,fri_c4_500_10,597,604
,,,,,,
1229,5,0.5,fri_c2_500_5,fri_c2_250_25,597,605
,,,,,,
1230,6,0.545454545,fri_c2_500_5,fri_c2_1000_10,597,606
,,,,,,
1231,6,0.5,fri_c2_500_5,fri_c4_1000_50,597,607
,,,,,,
1232,4,0.363636364,fri_c2_500_5,fri_c3_1000_10,597,608
,,,,,,
1233,5,0.454545455,fri_c2_500_5,fri_c0_1000_5,597,609
,,,,,,
1234,5,0.454545455,fri_c2_500_5,fri_c1_1000_5,597,612
,,,,,,
1235,4,0.4,fri_c2_500_5,fri_c3_250_5,597,613
,,,,,,
1236,3,0.3,fri_c2_500_5,fri_c1_250_25,597,614
,,,,,,
1237,3,0.272727273,fri_c2_500_5,fri_c4_250_10,597,615
,,,,,,
1238,7,0.7,fri_c2_500_5,fri_c4_500_50,597,616
,,,,,,
1239,7,0.7,fri_c2_500_5,fri_c3_500_5,597,617
,,,,,,
1240,6,0.5,fri_c2_500_5,fri_c3_1000_50,597,618
,,,,,,
1241,5,0.454545455,fri_c2_500_5,fri_c4_250_50,597,619
,,,,,,
1242,4,0.333333333,fri_c2_500_5,fri_c1_1000_25,597,620
,,,,,,
1243,4,0.444444444,fri_c2_500_5,fri_c0_100_10,597,621
,,,,,,
1244,8,0.666666667,fri_c2_500_5,fri_c2_1000_50,597,622
,,,,,,
1245,4,0.363636364,fri_c2_500_5,fri_c4_1000_10,597,623
,,,,,,
1246,4,0.363636364,fri_c2_500_5,fri_c4_100_25,597,625
,,,,,,
1247,10,1,fri_c2_500_5,fri_c2_500_50,597,626
,,,,,,
1248,9,0.818181818,fri_c2_500_5,fri_c2_500_10,597,627
,,,,,,
1249,5,0.454545455,fri_c2_500_5,fri_c3_1000_5,597,628
,,,,,,
1250,4,0.363636364,fri_c2_500_5,fri_c1_100_25,597,629
,,,,,,
1251,8,0.727272727,fri_c2_500_5,fri_c2_100_50,597,630
,,,,,,
1252,7,0.7,fri_c2_500_5,fri_c1_500_5,597,631
,,,,,,
1253,5,0.454545455,fri_c2_500_5,fri_c3_250_50,597,632
,,,,,,
1254,7,0.636363636,fri_c2_500_5,fri_c0_500_25,597,633
,,,,,,
1255,6,0.6,fri_c2_500_5,fri_c2_100_10,597,634
,,,,,,
1256,3,0.272727273,fri_c2_500_5,fri_c0_250_10,597,635
,,,,,,
1257,6,0.545454545,fri_c2_500_5,fri_c1_100_50,597,636
,,,,,,
1258,7,0.7,fri_c2_500_5,fri_c1_500_50,597,637
,,,,,,
1259,7,0.636363636,fri_c2_500_5,fri_c2_250_50,597,638
,,,,,,
1260,4,0.363636364,fri_c2_500_5,fri_c3_100_25,597,639
,,,,,,
1261,4,0.4,fri_c2_500_5,fri_c4_100_10,597,640
,,,,,,
1262,6,0.545454545,fri_c2_500_5,fri_c1_500_10,597,641
,,,,,,
1263,6,0.545454545,fri_c2_500_5,fri_c4_100_50,597,642
,,,,,,
1264,9,0.818181818,fri_c2_500_5,fri_c2_500_25,597,643
,,,,,,
1265,3,0.3,fri_c2_500_5,fri_c4_250_25,597,644
,,,,,,
1266,7,0.7,fri_c2_500_5,fri_c3_500_50,597,645
,,,,,,
1267,6,0.545454545,fri_c2_500_5,fri_c3_500_10,597,646
,,,,,,
1268,3,0.272727273,fri_c2_500_5,fri_c1_250_10,597,647
,,,,,,
1269,5,0.454545455,fri_c2_500_5,fri_c1_250_50,597,648
,,,,,,
1270,7,0.777777778,fri_c2_500_5,fri_c0_500_5,597,649
,,,,,,
1271,7,0.777777778,fri_c2_500_5,fri_c0_500_50,597,650
,,,,,,
1272,4,0.363636364,fri_c2_500_5,fri_c0_100_25,597,651
,,,,,,
1273,3,0.333333333,fri_c2_500_5,fri_c0_250_25,597,653
,,,,,,
1274,7,0.636363636,fri_c2_500_5,fri_c0_500_10,597,654
,,,,,,
1275,6,0.545454545,fri_c2_500_5,fri_c2_100_25,597,655
,,,,,,
1276,5,0.454545455,fri_c2_500_5,fri_c2_250_10,597,657
,,,,,,
1277,3,0.3,fri_c2_500_5,fri_c3_250_25,597,658
,,,,,,
1278,7,0.636363636,fri_c0_1000_25,fri_c2_1000_5,598,599
,,,,,,
1279,9,0.818181818,fri_c0_1000_25,fri_c0_100_50,598,600
,,,,,,
1280,4,0.4,fri_c0_1000_25,fri_c1_250_5,598,601
,,,,,,
1281,6,0.545454545,fri_c0_1000_25,fri_c3_250_10,598,602
,,,,,,
1282,7,0.636363636,fri_c0_1000_25,fri_c0_250_50,598,603
,,,,,,
1283,6,0.545454545,fri_c0_1000_25,fri_c4_500_10,598,604
,,,,,,
1284,5,0.5,fri_c0_1000_25,fri_c2_250_25,598,605
,,,,,,
1285,8,0.727272727,fri_c0_1000_25,fri_c2_1000_10,598,606
,,,,,,
1286,7,0.583333333,fri_c0_1000_25,fri_c4_1000_50,598,607
,,,,,,
1287,8,0.727272727,fri_c0_1000_25,fri_c3_1000_10,598,608
,,,,,,
1288,10,0.909090909,fri_c0_1000_25,fri_c0_1000_5,598,609
,,,,,,
1289,7,0.636363636,fri_c0_1000_25,fri_c1_1000_5,598,612
,,,,,,
1290,4,0.4,fri_c0_1000_25,fri_c3_250_5,598,613
,,,,,,
1291,5,0.5,fri_c0_1000_25,fri_c1_250_25,598,614
,,,,,,
1292,6,0.545454545,fri_c0_1000_25,fri_c4_250_10,598,615
,,,,,,
1293,4,0.4,fri_c0_1000_25,fri_c4_500_50,598,616
,,,,,,
1294,4,0.4,fri_c0_1000_25,fri_c3_500_5,598,617
,,,,,,
1295,7,0.583333333,fri_c0_1000_25,fri_c3_1000_50,598,618
,,,,,,
1296,4,0.363636364,fri_c0_1000_25,fri_c4_250_50,598,619
,,,,,,
1297,9,0.75,fri_c0_1000_25,fri_c1_1000_25,598,620
,,,,,,
1298,9,1,fri_c0_1000_25,fri_c0_100_10,598,621
,,,,,,
1299,7,0.583333333,fri_c0_1000_25,fri_c2_1000_50,598,622
,,,,,,
1300,8,0.727272727,fri_c0_1000_25,fri_c4_1000_10,598,623
,,,,,,
1301,8,0.727272727,fri_c0_1000_25,fri_c4_100_25,598,625
,,,,,,
1302,4,0.4,fri_c0_1000_25,fri_c2_500_50,598,626
,,,,,,
1303,6,0.545454545,fri_c0_1000_25,fri_c2_500_10,598,627
,,,,,,
1304,7,0.636363636,fri_c0_1000_25,fri_c3_1000_5,598,628
,,,,,,
1305,8,0.727272727,fri_c0_1000_25,fri_c1_100_25,598,629
,,,,,,
1306,6,0.545454545,fri_c0_1000_25,fri_c2_100_50,598,630
,,,,,,
1307,4,0.4,fri_c0_1000_25,fri_c1_500_5,598,631
,,,,,,
1308,4,0.363636364,fri_c0_1000_25,fri_c3_250_50,598,632
,,,,,,
1309,8,0.727272727,fri_c0_1000_25,fri_c0_500_25,598,633
,,,,,,
1310,7,0.7,fri_c0_1000_25,fri_c2_100_10,598,634
,,,,,,
1311,9,0.818181818,fri_c0_1000_25,fri_c0_250_10,598,635
,,,,,,
1312,6,0.545454545,fri_c0_1000_25,fri_c1_100_50,598,636
,,,,,,
1313,4,0.4,fri_c0_1000_25,fri_c1_500_50,598,637
,,,,,,
1314,4,0.363636364,fri_c0_1000_25,fri_c2_250_50,598,638
,,,,,,
1315,8,0.727272727,fri_c0_1000_25,fri_c3_100_25,598,639
,,,,,,
1316,7,0.7,fri_c0_1000_25,fri_c4_100_10,598,640
,,,,,,
1317,6,0.545454545,fri_c0_1000_25,fri_c1_500_10,598,641
,,,,,,
1318,6,0.545454545,fri_c0_1000_25,fri_c4_100_50,598,642
,,,,,,
1319,6,0.545454545,fri_c0_1000_25,fri_c2_500_25,598,643
,,,,,,
1320,5,0.5,fri_c0_1000_25,fri_c4_250_25,598,644
,,,,,,
1321,4,0.4,fri_c0_1000_25,fri_c3_500_50,598,645
,,,,,,
1322,6,0.545454545,fri_c0_1000_25,fri_c3_500_10,598,646
,,,,,,
1323,6,0.545454545,fri_c0_1000_25,fri_c1_250_10,598,647
,,,,,,
1324,4,0.363636364,fri_c0_1000_25,fri_c1_250_50,598,648
,,,,,,
1325,6,0.666666667,fri_c0_1000_25,fri_c0_500_5,598,649
,,,,,,
1326,6,0.666666667,fri_c0_1000_25,fri_c0_500_50,598,650
,,,,,,
1327,11,1,fri_c0_1000_25,fri_c0_100_25,598,651
,,,,,,
1328,7,0.777777778,fri_c0_1000_25,fri_c0_250_25,598,653
,,,,,,
1329,8,0.727272727,fri_c0_1000_25,fri_c0_500_10,598,654
,,,,,,
1330,8,0.727272727,fri_c0_1000_25,fri_c2_100_25,598,655
,,,,,,
1331,6,0.545454545,fri_c0_1000_25,fri_c2_250_10,598,657
,,,,,,
1332,5,0.5,fri_c0_1000_25,fri_c3_250_25,598,658
,,,,,,
1333,7,0.636363636,fri_c2_1000_5,fri_c0_100_50,599,600
,,,,,,
1334,4,0.4,fri_c2_1000_5,fri_c1_250_5,599,601
,,,,,,
1335,4,0.363636364,fri_c2_1000_5,fri_c3_250_10,599,602
,,,,,,
1336,4,0.363636364,fri_c2_1000_5,fri_c0_250_50,599,603
,,,,,,
1337,5,0.454545455,fri_c2_1000_5,fri_c4_500_10,599,604
,,,,,,
1338,5,0.5,fri_c2_1000_5,fri_c2_250_25,599,605
,,,,,,
1339,10,0.909090909,fri_c2_1000_5,fri_c2_1000_10,599,606
,,,,,,
1340,8,0.666666667,fri_c2_1000_5,fri_c4_1000_50,599,607
,,,,,,
1341,7,0.636363636,fri_c2_1000_5,fri_c3_1000_10,599,608
,,,,,,
1342,8,0.727272727,fri_c2_1000_5,fri_c0_1000_5,599,609
,,,,,,
1343,8,0.727272727,fri_c2_1000_5,fri_c1_1000_5,599,612
,,,,,,
1344,4,0.4,fri_c2_1000_5,fri_c3_250_5,599,613
,,,,,,
1345,3,0.3,fri_c2_1000_5,fri_c1_250_25,599,614
,,,,,,
1346,4,0.363636364,fri_c2_1000_5,fri_c4_250_10,599,615
,,,,,,
1347,5,0.5,fri_c2_1000_5,fri_c4_500_50,599,616
,,,,,,
1348,5,0.5,fri_c2_1000_5,fri_c3_500_5,599,617
