,nr_cat,nr_num,num_to_cat_ratio,cor_mean,cor_sd,cov_mean,cov_sd,iqr_mean,iqr_sd,kurtosis_mean,kurtosis_sd,max_mean,max_sd,mean_mean,mean_sd,median_mean,median_sd,min_mean,min_sd,missing_mean,missing_sd,best_node_mean,nr_bin,outliers,sd_mean,sd_sd,nr_feat,nr_inst,attr_to_inst_ratio,skewness_mean,skewness_sd,variance_mean,variance_sd,attr_conc_mean,attr_conc_sd,attr_entropy_mean,attr_entropy_sd,kurtosis_target,bayesian_ridge_mean,skewness_target,linear_regr_mean,target_corr_mean,target_corr_sd,random_node_mean,worst_node_mean,sd_target
511,3,10,3.3333333333333335,0.16282820884790544,0.3133943707664496,25848.76494168954,174342.49718090886,341.48036420345306,522.4480733518559,22.91144496202469,58.19294012651816,2010.384887108436,3226.770192423259,416.85635762604386,709.4634222037231,360.1642541747827,614.5339739667438,59.979319462409386,124.157862647783,0.0,0.0,-0.06332163448144461,1,9,240.95512535021857,418.8068422723096,13,315,0.04126984126984127,2.485848061167277,3.5193076010174322,233458.5606701179,578246.5530578883,0.02002736690717471,0.0073251807203262645,1.1852761561218574,0.4413641178969483,3.9365549614357294,-0.18588591845460814,1.3076900419642823,-0.14443286691391027,0.009274266916612532,0.09147207912084311,-0.22721071122525194,-0.22326776811656837,208.5636302086368
512,0,1,0.0,1.0,0.0,0.030219970935060056,0.0,0.2200000286102295,0.0,16.96678924560547,0.0,2.359999895095825,0.0,2.0958023071289062,0.0,2.140000104904175,0.0,0.5799999833106995,0.0,0.0,0.0,0.14258084580928027,0,1,0.17383891344070435,0.0,1,2001,0.0004997501249375312,-2.91633939743042,0.0,0.030219970270991325,0.0,,,,,33.01212753639903,0.47793587396407744,-4.653652293868967,0.47780529456144166,0.8048941501951377,0.0,0.14258084580928027,0.14258084580928027,0.15164759348085075
513,1,3,3.0,0.31498987971264536,0.5277390208124406,2045453879.6754422,7926105568.232967,294.5,190.18455948542896,25.83272096514702,46.74753260926966,649146.875,1123744.3002612058,5953.4611892700195,10089.547510081871,171.125,138.78687573038022,7.875,9.208521868356506,0.0,0.0,-31.95739426613854,0,1,45310.381253004074,78311.99471961176,4,559,0.007155635062611807,2.5296803787350655,4.130601051080943,8185798754.284397,14178180096.362473,,,5.426264754702098,0.0,90.51355595477804,-154.55947723897495,9.283732187793987,-183.17515967233865,0.04155580103059793,0.2591930364286742,-31.95739426613854,-31.916332676122675,21.194285173641042
521,16,3,0.1875,0.00808913778136065,0.2590785564319754,0.1214877363687858,1.4494308849766842,3.6666666666666665,1.8856180831641267,4.737263823810377,3.409337342494046,4.684210526315789,6.905776617623885,1.7679824327167712,2.497829774963513,1.6842105263157894,2.616800609401274,0.15789473684210525,0.4880851839734581,0.0,0.0,-1.163581087819622,2,1,0.8897816821148521,1.2570776743181893,19,120,0.15833333333333333,0.19858578631752416,1.4775512632482626,2.3719556080667594,5.233718288504811,0.009398909869525006,0.010227781928173207,0.6273843766198097,0.04072942360778241,7.35912001685414,-2.293200997498084,2.7945907941885335,-2.412102444438113,0.015395689991920881,0.17782606018292885,-14.902742871649071,-14.902742871649071,9.811978931670998
522,0,7,0.0,0.16748671819639066,0.39265190802542943,1016.5044514780718,5754.943010708628,80.09175939432212,136.2467262315721,0.21464952400752477,1.9681996596801097,147.73601136888777,222.41719930781096,68.01844286067146,110.0144816399827,48.35339268296957,74.82043735328624,2.5866657069751193,14.16103700563578,0.0,0.0,-0.18419392335286897,0,4,43.325580443654744,70.20220386562612,7,500,0.014,0.0039318036288022995,0.5111569083508347,6805.455544352531,13876.684932526365,,,,,0.25639113820179604,-0.08254817793419529,-0.2921827312636216,-0.03732834246073846,0.06583037804472293,0.1569329293258203,-0.07009693693101686,-0.077972702768105,0.885921193597495
529,0,4,0.0,0.16133347682352245,0.5849323510823734,8.938393191507394,37.89729504614214,10.267968758940697,2.429971025675794,-0.1695574475452304,0.09096439058238252,26.196375370025635,7.281837695413313,0.000965798430115683,0.0030455394643678878,-0.15026250295341015,0.06259928761348235,-26.281399250030518,6.950005315618434,0.0,0.0,0.21261804433669473,0,4,7.375709533691406,1.8106171308784211,4,3848,0.0010395010395010396,-0.0016765892505645752,0.09660392804435115,57.67942476272583,27.890466693434725,,,,,0.19337497584661767,0.7984661641483068,0.10975094823402291,0.7984656728764675,-0.03703476351206961,0.3546063430625542,0.03356328289013498,0.020613013038608095,3.143985987560179
533,1,3,3.0,0.31498987971264536,0.5277390208124406,2045453879.6754422,7926105568.232967,294.5,190.18455948542896,25.83272096514702,46.74753260926966,649146.875,1123744.3002612058,5953.4611892700195,10089.547510081871,171.125,138.78687573038022,7.875,9.208521868356506,0.0,0.0,-51.27721498920313,0,1,45310.381253004074,78311.99471961176,4,559,0.007155635062611807,2.5296803787350655,4.130601051080943,8185798754.284397,14178180096.362473,,,5.426264754702098,0.0,101.58831869278909,-116.90809729488399,9.856939544679348,-118.63754263562357,0.03145470384556867,0.20335313342774042,-51.27721498920313,-51.24491199231492,6.237067803198769
534,7,3,0.42857142857142855,0.08972689675485157,0.3498993361618534,5.4335357070078905,28.307300043285885,12.333333333333334,6.649979114420001,0.17239358723163606,1.8394879559520654,15.0,22.873565528793275,7.550936219096184,11.341968255985199,7.0,10.573551910309043,2.0,5.366563145999495,0.0,0.0,0.03289225911009299,4,2,3.1212647527456285,4.518666427365711,10,534,0.018726591760299626,-0.3175707012414932,1.1183855473607849,30.160639049112795,57.75353608192206,0.02016278462625252,0.04182349079717076,1.0992857159729579,0.5609109887995809,4.933936078256843,0.1222003802727856,1.6925141204954683,0.12213514255382382,0.04418848402828223,0.1681607542783002,-0.09303860206228845,-0.08194955161050871,5.134282685874208
536,1,3,3.0,0.31517861262356184,0.5275191718462394,2713852375.424723,10515391373.673748,322.3333333333333,206.71128550603026,25.387574404478073,45.97651685025738,739424.125,1280109.0771338772,6781.0730056762695,11522.934403447905,169.625,136.84269025052086,8.125,9.249155366842963,0.0,0.0,-48.86201792497518,0,1,52178.260159254074,90207.50155455168,4,559,0.007155635062611807,2.5168579891324043,4.108413283503643,10859964002.284397,18809970173.72696,,,5.426264754702098,0.0,106.11784469860777,-211.46931411849988,10.081824148185571,-355.26499005125555,0.03276215957251109,0.23091505359748887,-48.86201792497518,-48.83014943028353,49.244931035026795
537,0,8,0.0,0.22336188615671654,0.5238861092502356,246066.094763516,715752.5853714849,417.9999812319875,570.3974044761359,18.983689047396183,23.945710671398135,10940.455012917519,15573.477379280668,630.9062326848507,890.9381182429953,510.6631000638008,721.9802375892975,-10.41376219317317,44.25840617327959,0.0,0.0,0.2966795280001859,0,5,517.0349903404713,726.903582537984,8,20640,0.0003875968992248062,2.2277307412587106,1.885357784109604,795713.9907200336,1552603.3437184119,,,,,0.3275001388119616,0.634606593389535,0.9776922140978416,0.6346069636392841,0.10368894928541007,0.23637559525120577,0.029024848257701186,6.733401368843594e-05,115392.82040412253
540,0,9,0.0,0.5635582501611572,0.4175810935876881,1129405.9835289055,4272359.314773115,393.1666666666667,722.5686145811883,48.98623079723782,42.78817445793235,12798.222222222223,22043.17673102182,582.5449991226196,1035.2809361228246,320.77777777777777,594.6093073565714,65.44444444444444,112.19240527980999,0.0,0.0,0.5625309142982708,0,8,1080.5310955047607,1839.7693172152667,9,284,0.03169014084507042,5.082527173890008,3.7955020325859445,4552298.625282341,8485237.912453273,,,,,-1.2254641964806765,0.6813244559989037,0.04086905591805196,0.6751815861689272,-0.054184389247446396,0.34989775730060496,0.5625309142982708,0.10246207153670168,14.524075106077042
547,0,7,0.0,0.1650193696330928,0.3924642454694508,954.8047214685016,5794.571127085068,81.14176181171622,137.05068682942164,0.12443492242268153,1.9972680680813757,147.80693435668945,222.5900072291684,68.17893542562213,109.9497469733958,47.54648002556392,74.40119203555156,2.203875652381352,14.077559357701665,0.0,0.0,0.06824158961242978,0,3,43.53598179136004,70.4097699846987,7,500,0.014,-0.03055874298193625,0.5646180328426262,6852.917588268007,13932.467321047574,,,,,0.7477546507979103,0.4377349766167118,-0.5492649161524698,0.4362253162405881,0.0793015082927702,0.2559029824366693,0.04229316897793691,-0.006032411983340746,0.7498456493698479
549,0,6,0.0,0.19109565129230383,0.39273046972461195,11.345228663098988,32.46106072687595,9.133333285649618,6.579429249901852,-0.14021770283579826,1.1155947605175156,354.53333282470703,729.5690091893165,338.04123793542385,729.0094312469222,338.0291666984558,729.0836000754321,326.20999995867413,726.6359945162633,0.0,0.0,-0.016684845682620752,0,3,6.060175900657971,4.307351537142784,6,625,0.0096,0.3645675800119837,0.5800508692708682,55.279009922097124,62.03295833364201,,,,,60.582207230430065,0.046126562659970706,6.402214498335141,0.06868296919873676,0.008914903409367417,0.14459561406939384,-0.020749252107089045,-0.029863871981627533,560.2117511747143
558,0,32,0.0,0.03469674143153742,0.1773078139053653,0.05680958785209429,0.5615588361388205,1.276960241375491,0.7962453469027002,0.9378357455134392,3.3390503215548644,6.178519835695624,8.340634771237,1.201458008845293,1.6788233066435954,1.0542842419845329,1.6081392351675878,-0.030351561762813617,1.255812355384743,0.0,0.0,0.16783140989001383,0,9,0.9675910635851324,0.7928933117132004,32,8192,0.00390625,0.6205672731011873,0.8917281276243262,1.5649122716858983,2.739812477190886,,,,,3.7543525383229683,0.517386895305046,1.966105966541458,0.5175175227652606,0.016891271627935557,0.12878043934673716,-0.005931230151057276,-0.00403319856105685,0.12179416708725133
560,0,14,0.0,0.4238039442372412,0.4565272867144715,25.231795922533784,75.55750498789972,8.316356982503619,9.696218674767083,6.781983013663973,15.00226782307015,91.27206420046943,87.69265122661619,59.039756323610035,44.765170584909356,58.41463517291205,44.16363617877954,42.621071824005675,31.903985545179207,0.0,0.0,0.5512667283346687,0,13,6.415272203540163,7.342080451797891,14,252,0.05555555555555555,0.25673150989626137,1.6809649131710303,95.06186124098895,218.27998396690975,,,,,-0.3509402934984198,0.5893940274519126,0.14548049152554612,0.9473088576439357,0.3567082458575959,0.42977796691163994,-0.011400536923846526,-0.30156109499927075,8.352119200985083
564,0,10,0.0,0.10002579088423479,0.3001849234984978,0.008316894298629687,0.02495924604742335,0.4987000063061714,0.002451521608800155,-1.1965749382972717,0.004277811476087783,1.0,0.0,0.499704447388649,0.0015975896032512371,0.4992999941110611,0.002830193177971786,0.0,0.0,0.0,0.0,0.26174077900907244,0,0,0.28834933042526245,0.0005543954296501883,10,40768,0.0002452904238618524,0.0015462464274605737,0.005897749924289078,0.08314564451575279,0.00031962986645182125,,,,,-0.4257249669676577,0.7199837625076071,0.0012453587972626084,0.7199835977617344,0.16823758449035964,0.21363965139828617,0.027923562460173267,-0.0007951817410953632,4.997091548836888
566,2,19,9.5,0.06010903260660369,0.3859410998007647,847573.5591075774,10809946.691122478,1251.0883932127372,4012.9327672133536,3.285317674988792,4.774448821369879,3755.6074523187817,12850.6518145069,735.8091649838856,2437.1346448267823,281.939579999163,929.4349748846342,26.406638092937925,79.04266736590799,0.045454545454545456,0.13307728267479998,-1.7452094751376657,1,12,953.4827771463564,3199.819803396823,21,528,0.03977272727272727,1.3965053524644602,1.4911642493675539,11147976.380252073,43403706.4471195,-2.404982801370039e-07,1.0931745246540132e-08,4.522197059679226,0.06276544104192983,223.8367853760147,-0.29312137083635703,14.652055045194293,-1.7341745353763653,0.0412264541937092,0.08780292419723677,-0.3066580914121474,-0.3300998239385382,763.8917361394116
567,3,8,2.6666666666666665,0.1744107337906351,0.36458493318247254,903.5896533379452,3618.7990817877026,55.790311977267265,62.61143495384705,3.0465074560858985,4.925553104885859,223.9562735124068,298.2571964620912,37.76378822868521,51.796443890196116,25.806045510552146,34.16953336908475,1.3474545329809189,1.947429818077866,0.01611047180667434,0.02275820534127285,0.26478509210682466,0,0,38.96723584695296,56.971768905533445,11,316,0.03481012658227848,0.9308754761110652,1.3323158167357576,4764.227835999293,10034.449537938739,0.0314521747136989,0.04139547034207276,1.6789174873629555,0.22745693102145267,1.275046474799911,0.18540441351080464,1.4487776541747541,0.1644344839976784,-0.19926221041367634,0.27828910585641214,0.26478509210682466,-0.03220937713161466,21.408985516412166
569,6,16,2.6666666666666665,0.1687448742313806,0.5204494335755422,1082.5666353164338,31852.503992763362,160.61249995231628,321.16085706178006,0.055987623604861175,1.377951950381449,698.3954545367848,1687.3710704930331,516.6421401649714,1296.3084673576175,511.28636362335897,1280.6021411499003,330.3727272640575,871.0224030037888,0.006842619745845552,0.02480660320713494,-2.2955707986749,2,7,81.8397564264861,191.45797974965498,22,93,0.23655913978494625,0.39294479245489294,0.549798641542256,43353.90287682821,110230.44577397904,0.15797595807625914,0.22458163398840097,1.958221774549078,1.3374857369940867,3.183686112989643,0.46168386389381855,1.5082431777457916,-0.12943605691816315,0.23276808473199717,0.3878497503969509,-0.7236095680879582,-3.5723682051751253,9.607356884811244
572,0,8,0.0,0.12418335994802832,0.3311760764875579,0.32351982726668377,1.6624716959352093,1.491432371083647,1.3298330848410869,0.696957990527153,3.2149468849556486,8.796525072306395,12.30087493891441,1.6544252143157792,2.2265138579643,1.4807318559614941,2.2595522791249603,0.38000912441611945,1.7623078558400185,0.0,0.0,0.37114173747263524,0,2,1.0827400404959917,1.1905743328694847,8,8192,0.0009765625,0.4694082803944184,0.9239175555077868,2.5897933151572943,4.0296814600543955,,,,,0.48947320207415057,0.9332372695988613,1.056618427674341,0.9332372465566877,0.15523039331402763,0.30415597980506187,-0.0034153684550241705,-0.0020702244704882355,0.15189730583633537
588,0,100,0.0,0.011423173186301608,0.10845161150127768,0.011423173189030918,0.10845161153273618,1.7142972300946713,0.08408975339925541,-1.1435044176131486,0.3236280977828362,1.799811475276947,0.346885535423524,-1.0371208031267898e-10,3.371944143150379e-09,-0.006252650641254149,0.05369490575299499,-1.7396180629730225,0.08445818368987086,0.0,0.0,0.05689613495371363,0,3,1.0,0.0,100,1000,0.1,0.03152009423494746,0.17235904967107735,1.0,0.0,,,,,0.19244551013967293,0.10235348412288925,-0.09409137034467413,0.08794672711040098,0.007335524210148707,0.06693506871436887,-0.04359705826769,-0.02841951388718784,0.9994998740067322
612,0,5,0.0,0.29542476955440566,0.43736667089582226,0.2954247699956161,0.43736667156294445,1.6767465472221375,0.08791498027984532,-1.0927041888237,0.18996978561843186,1.847631001472473,0.21971435824957497,-4.768371808516747e-10,1.907348723406699e-09,-0.012803838774561881,0.018822202308869867,-1.8403220176696777,0.24159954340184828,0.0,0.0,0.2347675652007944,0,0,1.0,0.0,5,1000,0.005,0.0019460267387330533,0.026836092090911937,1.0,0.0,,,,,-0.500622145074229,0.2205408417606419,-0.3639280067275883,0.2189799858059835,0.018122593824973852,0.26234058182365766,0.03727727391679796,0.01848541414807876,0.999499876772268
614,0,25,0.0,0.047158431156764616,0.21123743062169426,0.04715843120624215,0.21123743085650226,1.7439307588338853,0.08137411172649796,-1.197220928668976,0.10565056949735505,1.746178116798401,0.11638940940641049,-6.103515781674674e-10,4.229672051378594e-09,-0.017249278146773576,0.07056484222736654,-1.7053406953811645,0.10495242727750359,0.0,0.0,0.146228373065072,0,0,1.0,0.0,25,250,0.1,0.022862444929778576,0.09477813193945689,1.0,0.0,,,,,-0.45253760883658245,0.057336198223884714,-0.27481448153736077,-0.10904839586959551,0.02289264152083073,0.12212380481842659,-0.21881365920971393,-0.14412154519342124,0.9979979984766663
618,0,50,0.0,0.02431593142908179,0.1523867412142908,0.02431593143625403,0.15238674124014556,1.7049197140336037,0.11417639286953407,-1.0983720353245736,0.48347975861269643,1.813939142227173,0.375258162653305,6.675719532722724e-11,3.122114800737612e-09,-0.010018724000547081,0.05840112279497925,-1.7533807945251465,0.1159082358375895,0.0,0.0,0.14390470386843063,0,2,1.0,0.0,50,1000,0.05,0.04149030257249251,0.23022526072911162,1.0,0.0,,,,,0.2329849335417027,0.16496785302763053,-0.07025923069269958,0.1828040122315894,0.007889697832406123,0.09004661869537277,-0.06855550701417311,-0.05806663502321099,0.9994998753657331
623,0,10,0.0,0.22829430904869974,0.37039924908442284,0.2282943088724164,0.370399248817208,1.5882649943232536,0.21855698303029145,-0.585946486890316,0.9939206986702867,2.458787727355957,1.0210288414896043,6.198882962493713e-10,2.780823416865579e-09,-0.07903503384441138,0.10943734886157742,-1.819941520690918,0.2009269172824993,0.0,0.0,0.20249674992461014,0,3,1.0,0.0,10,1000,0.01,0.3062015833333135,0.4783679269022468,1.0,0.0,,,,,0.2509117988345846,0.21956680041458032,-0.1725642006822852,0.21634572672886043,0.056156793200841236,0.18170833650231072,0.20249674992461014,-0.05043076110079279,0.9994998757143961
626,0,50,0.0,0.023953966869856947,0.1514409794569812,0.02395396686320472,0.15144097941559448,1.7137524822354318,0.086181641166807,-1.1587925219535828,0.23980338053397693,1.7775841331481934,0.2996555277093199,5.149841375562403e-10,4.048164984616558e-09,-0.008415205884957686,0.053829534855011955,-1.7336651110649108,0.11534018232604183,0.0,0.0,0.3892644828667726,0,1,1.0,0.0,50,500,0.1,0.027168962493306026,0.13638485092082955,1.0,0.0,,,,,-0.5967265866389941,0.1422926977653737,-0.584643011543181,0.03778224534381418,-0.007222842418570201,0.10041127080841704,-0.07905173163323313,-0.09064498639462115,0.9989995025938085
630,0,50,0.0,0.022232867085065514,0.17714759478571065,0.022232867087065674,0.17714759470206437,1.6973693481087684,0.10984136830090914,-1.1492967101931573,0.2099194578824344,1.7184087491035462,0.20828114264152353,1.8775458299202796e-10,7.759370865076823e-09,0.015134399347007275,0.11058352212468409,-1.7029082560539246,0.12817127952927806,0.0,0.0,-0.15349556116305135,0,1,1.0,0.0,50,100,0.5,-0.0076545805484056475,0.1959843430266523,1.0,0.0,,,,,-1.0773458723637888,-0.41369522155921973,-0.3524633056425768,-22.937430300300633,-0.023250001605610974,0.13985301160387997,-1.4809820167063366,-1.1845659573599119,0.9949874386114708
632,0,50,0.0,0.022912592700411627,0.1617093365095735,0.022912592694651197,0.16170933643554722,1.6933463941514493,0.11920124526086218,-1.099631854891777,0.46648001989602383,1.8114976930618285,0.43169271893135763,-2.479553229406406e-10,4.660570548427735e-09,-0.03199006398674101,0.06873053392299547,-1.7012800669670105,0.11344743794119068,0.0,0.0,-0.04398660281446296,0,2,1.0,0.0,50,250,0.2,0.07017443513439503,0.22992925844241824,1.0,0.0,,,,,0.4406522833162283,0.17085121152323932,-0.04647242242102427,-0.3257171382002387,0.011541421169550186,0.10549347317268971,-0.1976686729083536,-0.09057162572778872,0.9979979970895337
648,0,50,0.0,0.02106655553468002,0.1560525121234023,0.021066555534298,0.1560525121165943,1.7025293615460395,0.07702864747910412,-1.186102727651596,0.09540064125877204,1.7156098914146423,0.09529278509333035,6.103515626243449e-10,5.457684121000318e-09,0.00675829156069085,0.062343218637357575,-1.7311792039871217,0.09243298162217684,0.0,0.0,0.16033272164860518,0,0,1.0,0.0,50,250,0.2,-0.011617694534361362,0.08339872826648032,1.0,0.0,,,,,-0.7281839058450821,0.05367575934164498,-0.3591525424403668,-0.4630183523283339,0.013001211775533476,0.11813588806462189,-0.19499006907296987,-0.19513116668387978,0.9979979996533496
658,0,25,0.0,0.06103146334614619,0.22819375886060042,0.061031463390558864,0.22819375892850438,1.6827955996990205,0.13259336189476878,-0.9991976690292358,0.63974533978613,1.9458162736892701,0.6167917828146301,9.536740508409025e-11,5.4850784319631276e-09,-0.03775640439242125,0.08879993057979937,-1.7046684217453003,0.11194813594296177,0.0,0.0,0.1775564968318597,0,2,1.0,0.0,25,250,0.1,0.1225946630211547,0.2993448405239607,1.0,0.0,,,,,0.42491028028782374,0.027014488989692952,-0.2584404597902813,-0.21464411492161117,0.0015939013349365683,0.12723009468932908,-0.08204900893047336,-0.1373740127409885,0.9979979984041003
666,0,10,0.0,0.2895196673023742,0.48029395701531724,20.587875089005323,56.86184574847817,11.840248692035676,6.4970910442683225,0.4053748767822981,0.7205716321782576,83.09099926948548,64.80744894257191,51.90450463294983,48.52047218954241,50.90800077915192,48.129421273361224,32.92800045013428,42.19192516502732,0.0,0.0,0.19843319058858375,0,9,8.704908812046051,4.784235322076153,10,508,0.01968503937007874,0.598989550769329,0.4778370480759212,98.66434842348099,81.4396744908291,,,,,12.587277385367297,0.3557299509969138,2.7406816479210696,0.3282803601869881,0.1451922246733047,0.33511261078913157,-0.21159107361527854,-0.1410657180673729,2.863578982835498
673,0,7,0.0,0.13998941249038438,0.3539645265127956,6.023926925015621,26.237701129655058,5.923785856791905,4.044383627895016,4.566359609365463,4.678770559364753,51.32855796813965,31.21966473258363,19.96645164489746,0.40558539757727935,19.005599430629186,0.6972182453850579,10.510028660297394,5.423896626042406,0.0,0.0,-0.2999928605021561,0,7,5.226213114602225,3.992168699189391,7,400,0.0175,1.3188654354640417,0.8300172322683487,43.2507118838174,56.370741499647124,,,,,0.20900182454870198,-0.04687876048444604,0.10136957275387967,-0.06521410665422342,0.0019592550029896927,0.032577820699232686,-0.04634044103159054,-0.09184712221580808,0.5028924648409124
676,0,3,0.0,0.33262923868769284,0.4719705648415076,34.70044852861048,76.68936037706402,12.37887934843699,6.642751276223026,0.039506239195664726,0.0774911899621519,52.49714469909668,28.623154881277763,23.4809471766154,13.745507132956519,23.284129460652668,13.466608148141715,-1.6258853673934937,3.8277986793181165,0.0,0.0,-0.04537254249328628,0,3,8.961842695871988,4.901719204758665,3,662,0.004531722054380665,0.11547397077083588,0.21347442217353763,104.34147707621257,101.82229540293712,,,,,1.0463757429640532,-0.04444043811050269,0.27759998831032384,-0.050974096964166174,-0.04857483055113329,0.051216934880636826,-0.06582189720693125,-0.0487896434607026,30000.07368937138
688,1,3,3.0,0.19750671419486998,0.4773458473846875,51.43078452021857,201.0382871515813,14.695734014113745,18.9031948532831,-0.7273348607122898,0.49404248189263233,43.09399861097336,70.97335177164616,13.449692036956549,21.638334875621705,12.593325465917587,20.354149970646446,0.21899999643210322,0.3874183723008308,0.0,0.0,0.4366824017503183,1,1,7.693656235933304,12.194771424897933,4,8641,0.0004629093854877908,0.49376623798161745,0.4564516895306538,207.9047851935029,359.18192729728213,,,0.7977547754890268,0.0,-1.3302144002740146,0.5278326943876464,0.3289914435145594,0.5278318458590672,0.0332663112825283,0.47219717940372247,0.01643666150191576,0.09796663140265259,12.384738060905708
695,0,12,0.0,0.7696425809522109,0.26484616099853553,1492.28612077785,516.9323377879251,63.224999944368996,16.512387953897214,0.7219776647786299,0.798000318934842,358.4249979654948,490.28124326845773,202.47308540344238,501.5730858461383,194.04999987284342,504.11439760356046,145.75,483.39806319429954,0.0,0.0,0.46383769359070437,0,11,45.4103209177653,6.938583130906645,12,235,0.05106382978723404,0.9872728685537974,0.32495974895978186,2110.241170247396,766.2181279237994,,,,,1.6720977296023811,0.7852299524989872,1.2881949132573387,0.7688517218089879,0.7802959565873189,0.19939857632940358,-0.15495988452505918,0.2088414062222217,44.96997069020347
699,0,3,0.0,0.35748546211381665,0.4547780058404313,28.88012935758433,69.2996183608395,10.479839126269022,7.661423171791996,0.032493057350317635,0.07898224321113677,47.53553835550944,32.626867418890605,23.43600845336914,13.867759323937893,23.06003252665202,13.28504803903001,4.107781966527303,1.3535384173943594,0.0,0.0,-0.08645655553509864,0,3,7.4976842403411865,5.32217224644968,3,662,0.004531722054380665,0.11568813522656758,0.35449375735848876,84.54078737894694,98.79237259032607,,,,,2.6120440705158225,-0.061666828264424066,0.9192432148385419,-0.05089392494109011,-0.02448777759191964,0.09375280705083416,-0.07360001930487,-0.0696660767438864,23881.987734596474
704,0,3,0.0,0.33232994300846275,0.47220943002637594,34.70461116770536,76.69806941220759,12.075343290964762,6.550556570227207,0.05480032538374265,0.08292896148405743,52.768913904825844,28.07702375603912,23.487979253133137,13.771245315351203,23.272310256958008,13.481835183612517,-1.5373953978220622,3.7077540870476193,0.0,0.0,-0.06028835901152515,0,3,8.947933038075766,4.9125688744044655,3,662,0.004531722054380665,0.11464676757653554,0.20901192281699782,104.19883855183919,101.992687723521,,,,,0.8327109829801072,-0.04552259720621168,0.23095203305297937,-0.05208324765776251,-0.04741144741836071,0.051181695966073706,-0.06682255324911364,-0.036165954375140565,29938.643763611442
709,0,3,0.0,0.35661557003123484,0.4554908815869759,28.899533315999875,69.35339358382443,10.704603751500448,7.883039572456597,0.014492344111204147,0.08718656668762582,48.0751584370931,32.766686487618315,23.42897605895996,13.841934014471168,23.07308006286621,13.384644469990437,3.965750217437744,1.284218105325765,0.0,0.0,-0.07094948652418501,0,3,7.532171249389648,5.30252498740856,3,662,0.004531722054380665,0.1398673951625824,0.3285145305149612,84.85037453969319,98.66054716910536,,,,,3.0132400808581483,-0.0607929978776792,0.9779268492966784,-0.04561470823020284,-0.026799875012258657,0.09252222315432707,-0.0392597685878844,-0.05182503901108082,24049.50124418411
1029,0,4,0.0,0.22039438253423232,0.4520712655783117,0.4185584959959959,0.8595430185877629,2.25,0.4330127018922193,-1.1600637137889862,0.06481144740445899,4.0,0.0,1.9547500312328339,0.14634956661715517,2.0,0.0,0.0,0.0,0.0,0.0,0.21650748136195408,0,0,1.3780731856822968,0.024459523477728073,4,1000,0.004,0.02792215021327138,0.13591822143639742,1.8996839225292206,0.06790605857768801,,,,,-0.43155492853595057,0.49057233984299453,-0.015660200294391528,0.4904256304892091,0.326381838533879,0.15036778852811516,0.0022987417693906774,-0.00402003526562007,0.9543453253408851
1030,0,4,0.0,0.22645130891389403,0.4531551275059466,4.011606043543541,7.989730877136018,7.5,1.118033988749895,-1.0980648398399353,0.16565056307314102,13.75,0.4330127018922193,6.858250021934509,0.5511762091145102,6.75,1.299038105676658,0.0,0.0,0.0,0.0,0.1924007460268267,0,0,4.13554459810257,0.4488170475982935,4,1000,0.004,0.0661420589312911,0.24987261715563924,17.304166078567505,3.697097882911119,,,,,-0.626319345340641,0.38666197801029445,0.3038232775214311,0.3864120524428463,0.2681535494176647,0.13789558636593016,-0.014058725550521668,-0.014058725550521668,1.9818776450628834
1035,0,4,0.0,0.689472028262622,0.212955816517635,1.1736406823307641,0.5933440712142065,1.3125,0.409839907768875,0.10484676528722048,0.27480778827535773,8.5,0.5,5.3862704038619995,0.1986463658167657,5.5,0.5,1.0,1.0,0.0,0.0,0.3560561017874301,0,4,1.2875452488660812,0.26068949640200306,4,488,0.00819672131147541,-0.2970312274992466,0.1281191886037559,1.7257317453622818,0.6581674590093856,,,,,-0.13007025457583632,0.8293013142407204,-0.099871398696092,0.8291085362253339,0.7658931251160828,0.03352978955759214,0.3135280791977026,0.30041559378941035,1.4202105895905976
1070,0,94,0.0,0.3770404288479578,0.359723978436876,8006956.684223232,441414674.83970654,1031.3507922485699,6076.591552317423,12.03575188080047,14.915781146429877,27411.93774562006,204958.08467885706,1290.466370687742,8261.890011669828,387.9318365982159,2254.8698943570744,0.22340425531914893,0.41652706277557217,0.0,0.0,-0.1446177239108849,2,81,2999.2874416952254,21084.073628533108,94,145,0.6482758620689655,2.4950259403979524,1.849837527681388,453533881.69201255,4126528203.4890046,,,,,42.183880431889875,-0.11760588631631771,5.533384026829362,-39.26068138258263,0.3447874738151343,0.2829397906311662,-0.36827033157872696,-0.13903976177021804,10.820916021455888
1076,20,3,0.15,0.09210874554783208,0.3356105178710922,39.14571613056394,777.7214155547833,48.53333346048991,37.438423678424655,0.6919722893963689,4.392198533568153,137.17391304347825,441.66056730341575,94.44696317030036,402.6960945490851,92.28260869565217,402.66122415334826,86.43043478157209,401.7922212710212,0.0,0.0,-1.6080691405781262,1,2,8.109587310448937,27.32877475260286,23,93,0.24731182795698925,0.17553267773726713,1.1162938111671201,812.6273759013933,3635.6503018973867,0.18451894860555493,0.15216541942088177,1.587852098021179,0.478932099990528,21.808679336218056,-0.40105872364342776,4.188075118145291,-0.6164027669883667,0.14184072898081426,0.2660765242062425,-1.4798366900878268,-1.5064831651095578,1129.804426019153
